,Material,AtomicMass,AtomicNumber,FirstIonizationEnergy,CovalentRadius,ElectronAffinity,FusionHeat,Period,Valence,VaporizationHeat
3455,3455,56.12577654,24.42307692,1000.432308,114.3153846,109.2384615,5.071076923,3.384615385,2.1,116.6438462
3456,3456,56.00006615,24.38461538,999.9123077,114.3692308,109.2384615,5.047230769,3.384615385,2.107692308,116.8361538
3457,3457,57.27283077,24.84615385,1000.976923,113.6153846,109.2384615,5.904153846,3.384615385,2.076923077,114.5284615
3458,3458,57.21201996,24.82538462,1000.851385,113.6476923,109.2384615,5.874153846,3.384615385,2.079230769,114.6323077
3459,3459,57.11877672,24.79353846,1000.658892,113.6972308,109.2384615,5.828153846,3.384615385,2.082769231,114.7915385
3460,3460,56.96877673,24.74230769,1000.349231,113.7769231,109.2384615,5.754153846,3.384615385,2.088461538,115.0476923
3461,3461,56.86742538,24.70769231,1000.14,113.8307692,109.2384615,5.704153846,3.384615385,2.092307692,115.2207692
3462,3462,56.66472269,24.63846154,999.7215385,113.9384615,109.2384615,5.604153846,3.384615385,2.1,115.5669231
3463,3463,56.46202,24.56923077,999.3030769,114.0461538,109.2384615,5.504153846,3.384615385,2.107692308,115.9130769
3464,3464,56.25931731,24.5,998.8846154,114.1538462,109.2384615,5.404153846,3.384615385,2.115384615,116.2592308
3465,3465,57.86573846,25.07692308,995.7461538,113.4615385,109.2384615,6.065692308,3.384615385,2.076923077,124.5284615
3466,3466,57.47274827,24.93846154,995.9030769,113.6461538,109.2384615,5.891461538,3.384615385,2.088461538,123.5476923
3467,3467,57.34175154,24.89230769,995.9553846,113.7076923,109.2384615,5.833384615,3.384615385,2.092307692,123.2207692
3468,3468,57.07975808,24.8,996.06,113.8307692,109.2384615,5.717230769,3.384615385,2.1,122.5669231
3469,3469,56.81776462,24.70769231,996.1646154,113.9538462,109.2384615,5.601076923,3.384615385,2.107692308,121.9130769
3470,3470,49.60224615,22.05384615,1006.993846,113.2538462,98.39715385,4.361230769,3.269230769,2.092307692,99.38846154
3471,3471,51.20476923,22.66923077,1006.103077,113.6384615,99.12992308,4.339076923,3.3,2.107692308,101.3884615
3472,3472,53.40354545,23.53787879,998.4734848,115.1515152,98.74636364,4.37,3.356060606,2.128787879,105.155303
3473,3473,74.70683857,32.57142857,740.1571429,151.4285714,80.07428571,8.908857143,4.285714286,2.142857143,228.3442857
3474,3474,75.74016714,32.97142857,744.1257143,150.9714286,80.04042857,8.876857143,4.3,2.142857143,227.5585714
3475,3475,76.77349571,33.37142857,748.0942857,150.5142857,80.00657143,8.844857143,4.314285714,2.142857143,226.7728571
3476,3476,77.80682429,33.77142857,752.0628571,150.0571429,79.97271429,8.812857143,4.328571429,2.142857143,225.9871429
3477,3477,78.84015286,34.17142857,756.0314286,149.6,79.93885714,8.780857143,4.342857143,2.142857143,225.2014286
3478,3478,79.87348143,34.57142857,760,149.1428571,79.905,8.748857143,4.357142857,2.142857143,224.4157143
3479,3479,80.90681,34.97142857,763.9685714,148.6857143,79.87114286,8.716857143,4.371428571,2.142857143,223.63
3480,3480,81.94013857,35.37142857,767.9371429,148.2285714,79.83728571,8.684857143,4.385714286,2.142857143,222.8442857
3481,3481,82.45680286,35.57142857,769.9214286,148,79.82035714,8.668857143,4.392857143,2.142857143,222.4514286
3482,3482,75.34845,31.625,1001.05,119.75,88.7875,4.03475,3.75,2,81.605
3483,3483,61.5342,26.5,997.4166667,116.5,92.75583333,4.530166667,3.5,2,92.88833333
3484,3484,84.79728,36.32,813.148,145.32,58.206,8.345,4.34,2.24,159.77
3485,3485,81.53873643,35.24285714,779.2742857,148,57.32842857,8.607428571,4.328571429,2.185714286,184.0385714
3486,3486,85.45427929,36.7,786.7314286,148,53.94557143,8.298571429,4.385714286,2.185714286,177.1585714
3487,3487,93.5283,39.52,832.702,144.38,51.814,6.7204,4.44,2.1,135.422
3488,3488,77.46553643,33.75714286,772.5628571,148.4,59.99557143,9.174714286,4.285714286,2.214285714,188.7642857
3489,3489,78.86061786,34.3,773.3057143,148.8,60.77357143,9.256428571,4.314285714,2.242857143,195.1928571
3490,3490,80.25569929,34.84285714,774.0485714,149.2,61.55157143,9.338142857,4.342857143,2.271428571,201.6214286
3491,3491,51.50115462,22.71692308,1002.835692,114.0892308,106.9556923,5.323230769,3.316923077,2.095384615,124.4207692
3492,3492,51.56502692,22.74230769,1002.638846,114.1884615,106.7773077,5.341461538,3.319230769,2.1,125.0669231
3493,3493,62.9217,27.125,1012.675,114.75,86.5575,4.03475,3.5,2,80.855
3494,3494,62.2677625,26.8875,1010.6675,114.8875,87.006875,4.2454375,3.49375,2.025,84.235
3495,3495,61.613825,26.65,1008.66,115.025,87.45625,4.456125,3.4875,2.05,87.615
3496,3496,60.9598875,26.4125,1006.6525,115.1625,87.905625,4.6668125,3.48125,2.075,90.995
3497,3497,60.30595,26.175,1004.645,115.3,88.355,4.8775,3.475,2.1,94.375
3498,3498,59.6520125,25.9375,1002.6375,115.4375,88.804375,5.0881875,3.46875,2.125,97.755
3499,3499,58.998075,25.7,1000.63,115.575,89.25375,5.298875,3.4625,2.15,101.135
3500,3500,58.3441375,25.4625,998.6225,115.7125,89.703125,5.5095625,3.45625,2.175,104.515
3501,3501,65.97332727,29.09090909,737.1409091,149.7727273,73.57272727,18.08836364,4.090909091,2.181818182,241.4463636
3502,3502,56.80881707,24.59285714,1011.540714,115.4571429,110.2792143,3.834714286,3.407142857,2.264285714,153.4557143
3503,3503,56.99010778,24.65642857,1011.819929,115.4264286,110.7762929,3.819085714,3.41,2.276428571,156.8164286
3504,3504,59.3441,25.81428571,1008.812857,114.0642857,111.7714286,3.992571429,3.428571429,2.307142857,127.6271429
3505,3505,58.46287893,25.55,1007.517857,114.5928571,111.7714286,3.939714286,3.428571429,2.571428571,139.52
3506,3506,78.79694986,34.03,748.7775714,152.5085714,79.78762857,12.28768571,4.345714286,2.191428571,233.3085714
3507,3507,38.08531346,17.75961538,990.6913462,109.6538462,98.19567308,4.904211538,3.057692308,2.048076923,107.2994231
3508,3508,37.97963923,17.71291866,992.2339713,109.4449761,98.40047847,4.881808612,3.052631579,2.04784689,106.8023445
3509,3509,37.87497143,17.66666667,993.7619048,109.2380952,98.60333333,4.859619048,3.047619048,2.047619048,106.31
3510,3510,37.77129573,17.62085308,995.2753555,109.0331754,98.8042654,4.83763981,3.042654028,2.047393365,105.8223223
3511,3511,37.36623721,17.44186047,1001.188372,108.2325581,99.58930233,4.751767442,3.023255814,2.046511628,103.9169767
3512,3512,57.76185455,26.45454545,703.4545455,148.5454545,60.06090909,9.075636364,4,2.090909091,199.8554545
3513,3513,63.173585,27.15625,990.61875,111.875,99.3528125,4.961625,3.4375,2.28125,110.455
3514,3514,51.55472319,22.74354,1000.90942,114.110499,107.376969,5.294398541,3.319158842,2.077597579,122.8745767
3515,3515,51.82157575,22.85419436,998.5663435,114.4715816,107.1246189,5.332468298,3.329059495,2.07817997,123.7711915
3516,3516,51.73775504,22.81943686,999.3023243,114.3581624,107.2038843,5.320510257,3.325949614,2.077997036,123.489557
3517,3517,51.60445478,22.76416194,1000.472756,114.1777916,107.3299402,5.301493356,3.321003963,2.077706115,123.041673
3518,3518,51.60168827,22.76301476,1000.497047,114.1740482,107.3325563,5.301098679,3.320901321,2.077700078,123.0323776
3519,3519,51.65155142,22.78369125,1000.059228,114.2415188,107.2854031,5.308212263,3.322751323,2.077808901,123.199916
3520,3520,51.63491485,22.77679266,1000.205304,114.2190076,107.3011355,5.305838855,3.32213408,2.077772593,123.1440177
3521,3521,51.41730601,22.68655793,1002.116001,113.9245575,107.5069181,5.274794311,3.314060447,2.077297673,122.41286
3522,3522,51.69043053,22.79981305,999.7178532,114.2941268,107.2486369,5.313758841,3.3241938,2.077893753,123.3305484
3523,3523,51.62660239,22.77334577,1000.278291,114.2077599,107.3089962,5.304652982,3.321825675,2.077754451,123.1160882
3524,3524,51.53542063,22.73553591,1001.078905,114.0843803,107.3952226,5.291644796,3.318442687,2.077555452,122.8097208
3525,3525,51.5850982,22.75613545,1000.642715,114.1515999,107.3482448,5.298731904,3.320285803,2.077663871,122.9766356
3526,3526,51.56576265,22.74811767,1000.812489,114.1254366,107.3665295,5.295973453,3.319568424,2.077621672,122.9116689
3527,3527,51.60168827,22.76301476,1000.497047,114.1740482,107.3325563,5.301098679,3.320901321,2.077700078,123.0323776
3528,3528,51.71546906,22.81019565,999.4980045,114.3280069,107.2249591,5.317330891,3.325122769,2.077948398,123.4146769
3529,3529,51.99605724,22.92654568,997.0343232,114.7076754,106.9596198,5.357360201,3.335533035,2.078560767,124.3574428
3530,3530,50.53681715,22.30955994,1007.822307,112.5098634,107.0895296,5.186734446,3.274658574,2.060698027,120.173915
3531,3531,46.40367024,20.53129346,1033.147288,105.7079277,104.2280946,4.800470097,3.084840056,1.972183588,110.1832128
3532,3532,52.16694544,23,993.0170635,115.2579365,106.6857143,5.373944444,3.345238095,2.071428571,124.3929365
3533,3533,52.22807266,23.02797762,989.9273381,115.6642686,106.5139888,5.374757794,3.350919265,2.063948841,124.0518865
3534,3534,52.11561134,22.98397436,988.3616186,115.8357372,106.5064103,5.35080609,3.350160256,2.056089744,123.1275481
3535,3535,52.37982474,23.08339952,992.7004766,115.3645751,106.652502,5.37748054,3.350277998,2.071485306,124.4655997
3536,3536,52.86394469,23.28180354,987.4590982,116.1610306,106.2520129,5.410969404,3.368760064,2.064412238,124.878599
3537,3537,52.67293706,23.20032051,988.1729167,116.0400641,106.4883814,5.349123397,3.362179487,2.056089744,123.0566346
3538,3538,52.5102192,23.13084853,993.1003965,115.3814433,106.7014274,5.368907216,3.352101507,2.071371927,124.2458446
3539,3539,53.09654597,23.3648757,988.5458701,116.1523657,106.3801123,5.389361668,3.371291099,2.06415397,124.335421
3540,3540,53.18351122,23.392,988.3652,116.248,106.5268,5.33972,3.372,2.056,122.7812
3541,3541,51.55678144,22.7739889,993.3854877,115.0721649,106.9115781,5.360858049,3.332275971,2.071371927,124.9984219
3542,3542,50.88847796,22.52665076,991.6998409,115.132856,107.0771679,5.332103421,3.320604614,2.063643596,124.8833492
3543,3543,50.18862169,22.26634769,990.2610845,115.1547049,107.2707337,5.299113238,3.307814992,2.055821372,124.6707656
3544,3544,52.18274904,23.02396166,990.9618211,115.5607029,106.6545527,5.396680511,3.349840256,2.071884984,125.8253355
3545,3545,51.65462373,22.82484076,991.193949,115.4426752,107.0262739,5.333942675,3.337579618,2.063694268,124.8861146
3546,3546,51.35432732,22.72044728,989.3691693,115.6405751,107.1809105,5.30386901,3.333865815,2.055910543,124.723099
3547,3547,52.18590555,23.01185771,994.0565217,115.2411067,106.9964427,5.342711462,3.343873518,2.071146245,124.5119763
3548,3548,52.35211386,23.08744038,991.2717011,115.745628,107.0580286,5.324225755,3.351351351,2.063593005,124.5817011
3549,3549,52.25931949,23.05555556,990.7746032,115.8968254,107.3623016,5.269222222,3.349206349,2.055555556,123.7861905
3550,3550,52.10422606,22.9722882,994.6178147,115.010293,106.6472684,5.415824228,3.342042755,2.079176564,125.0600396
3551,3551,52.13048728,22.98407643,992.9041401,115.2038217,106.4100318,5.463082803,3.345541401,2.079617834,125.4912102
3552,3552,52.62113537,23.17488076,992.995469,115.3521463,106.6295707,5.397914149,3.355325914,2.079491256,125.8694595
3553,3553,52.70315689,23.19809826,993.7156894,115.2630745,106.8114105,5.361302694,3.354992076,2.079239303,125.5605547
3554,3554,51.77345109,22.86055777,993.5486056,115.0438247,106.5071713,5.494350598,3.338645418,2.087649402,127.5008367
3555,3555,50.78794687,22.4778481,996.8389241,114.3386076,106.7856013,5.520101266,3.313291139,2.094936709,128.0255063
3556,3556,51.83808261,22.88537549,995.9529644,114.8142292,106.870751,5.4163083,3.335968379,2.086956522,127.01
3557,3557,51.3714205,22.71608833,997.5936909,114.5015773,107.0749211,5.430832808,3.324921136,2.094637224,128.6103155
3558,3558,52.00562914,22.93322859,997.3623723,114.6410055,107.2297722,5.343602514,3.335428123,2.086410055,126.3903614
3559,3559,51.79308806,22.84777518,999.6355191,114.2747853,107.7064793,5.298346604,3.327088212,2.093676815,127.6519984
3560,3560,42.84247381,19.5,997.0797619,111.7738095,103.8004762,5.195809524,3.154761905,1.988095238,108.1552381
3561,3561,55.50229231,24.23076923,997.1692308,114.5384615,109.2384615,4.919538462,3.384615385,2.076923077,114.5284615
3562,3562,13.30058571,6.619047619,1053.928571,82.04761905,148.8761905,100.1109524,2.095238095,3.857142857,684.6142857
3563,3563,15.50865714,7.476190476,1053.180952,82.85714286,148.8047619,100.1042857,2.142857143,3.857142857,684.3333333
3564,3564,102.6550348,43.00549451,842.2357143,140.4432234,99.09981685,7.397197802,4.5,2.950549451,133.1258242
3565,3565,87.928204,37.66,723.562,149.92,67.096,9.195,4.4,2.56,181.461
3566,3566,83.72122085,35.91079812,781.9361502,144.2488263,83.01971831,8.649671362,4.253521127,2.464788732,170.585493
3567,3567,82.52817352,35.41474654,798.4903226,142.640553,87.53548387,8.495023041,4.211981567,2.437788018,167.5013364
3568,3568,82.52817352,35.41474654,798.4903226,142.640553,87.53548387,8.495023041,4.211981567,2.437788018,167.5013364
3569,3569,36.67876571,16.71428571,1014.214286,102.8571429,113.6857143,8.212571429,2.857142857,2.714285714,220.0914286
3570,3570,37.10974783,16.91304348,1021.378261,102.4927536,114.4695652,8.288115942,2.869565217,2.739130435,221.1507246
3571,3571,57.59845,25.0625,993.075,116.0625,94.90625,4.744125,3.4375,2,97.405
3572,3572,57.71699063,25.09375,980.040625,116.46875,95.50625,4.8038125,3.4375,2.03125,100.71125
3573,3573,59.2244,25.6,1005.866667,110.2666667,103.9753333,4.9544,3.333333333,2.4,91.752
3574,3574,59.6886,25.77333333,1006.168,110.2733333,104.2751333,4.967733333,3.34,2.406666667,92.872
3575,3575,60.1528,25.94666667,1006.469333,110.28,104.5749333,4.981066667,3.346666667,2.413333333,93.992
3576,3576,60.617,26.12,1006.770667,110.2866667,104.8747333,4.9944,3.353333333,2.42,95.112
3577,3577,61.0812,26.29333333,1007.072,110.2933333,105.1745333,5.007733333,3.36,2.426666667,96.232
3578,3578,61.5454,26.46666667,1007.373333,110.3,105.4743333,5.021066667,3.366666667,2.433333333,97.352
3579,3579,61.82392,26.57066667,1007.554133,110.304,105.6542133,5.029066667,3.370666667,2.437333333,98.024
3580,3580,49.7029964,22.064,1006.989867,111.712,110.5896,5.449333333,3.266666667,2.066666667,126.0266667
3581,3581,49.69005613,22.06133333,1006.9664,111.6906667,110.5725333,5.460266667,3.266666667,2.066666667,126.2346667
3582,3582,51.46390851,22.70588235,1001.706811,113.9876161,107.4628483,5.281442724,3.315789474,2.077399381,122.5694427
3583,3583,68.82189828,29.10197223,1019.488963,109.5836208,107.6620677,4.565327142,3.450428938,2.566021049,90.27212081
3584,3584,68.86467535,29.16149562,1019.131999,109.4190754,107.7504641,4.584238133,3.449659684,2.601078405,87.7510236
3585,3585,68.94980636,29.18374558,1019.486926,109.3215548,107.7710247,4.588607774,3.448763251,2.565371025,86.10876325
3586,3586,69.26009027,29.2920354,1019.271681,109.2920354,107.7122124,4.645893805,3.451327434,2.566371681,82.36132743
3587,3587,69.31215108,29.32554641,1019.538368,109.2882046,107.715158,4.673818423,3.451199009,2.566321564,82.35434121
3588,3588,69.63708421,29.38854842,1022.237629,109.4599895,109.1263351,4.476946594,3.462090702,2.586587288,96.30528979
3589,3589,69.98776822,29.58185162,1021.521652,109.11115,109.2350004,4.527859683,3.462731015,2.58684418,89.29508365
3590,3590,70.42007514,29.72731258,1021.742701,108.9723805,109.2015783,4.618317405,3.464270057,2.58746164,82.63402455
3591,3591,53.87626715,24.81818182,703.3181818,148.4545455,61.29727273,9.540181818,3.909090909,2.090909091,203.2190909
3592,3592,52.59578133,24.42857143,690.0214286,151.2142857,56.95785714,9.651571429,3.928571429,2.071428571,203.2435714
3593,3593,42.98104767,19.36834925,1143.738063,107.3410641,160.2592087,4.113206003,3.091405184,1.68212824,80.27818554
3594,3594,60.21474786,25.9970418,1002.610495,109.5520257,100.7517428,4.612321543,3.362958199,2.260836013,105.9799357
3595,3595,63.13244998,27.13825,990.429975,111.862625,99.267425,4.958925,3.436375,2.282375,110.447125
3596,3596,63.10502663,27.12625,990.304125,111.854375,99.2105,4.957125,3.435625,2.283125,110.441875
3597,3597,63.03646827,27.09625,989.9895,111.83375,99.0681875,4.952625,3.43375,2.285,110.42875
3598,3598,63.6668525,27.34,991.080375,111.89,99.6786875,4.9875,3.445,2.29625,111.1675
3599,3599,34.47702913,16.64471978,1016.527763,115.7063824,157.7435975,5.077437545,3.101858522,2.830427892,87.44366374
3600,3600,33.99287698,16.41599073,1021.775435,114.7670915,157.8730243,4.940866744,3.075318656,2.813441483,85.12669757
3601,3601,33.52372011,16.19452533,1026.72765,113.8750728,157.9604674,4.808964182,3.049796156,2.796738497,82.89193797
3602,3602,33.03175769,15.96334627,1033.564827,112.7043266,157.7723645,4.675502084,3.021417278,2.776771597,80.60157252
3603,3603,54.627075,23.9375,995.6,114.875,94.74,4.777875,3.375,2,98.53
3604,3604,55.51833031,24.268125,988.3758125,115.410625,95.08655,4.79826875,3.3925,2.015625,99.868125
3605,3605,55.57760062,24.28375,981.858625,115.61375,95.38655,4.8281125,3.3925,2.03125,101.52125
3606,3606,55.63687094,24.299375,975.3414375,115.816875,95.68655,4.85795625,3.3925,2.046875,103.174375
3607,3607,65.73993,28.05,986.68,113,91.812,4.2645,3.5,2.1,95.665
3608,3608,58.58266368,25.3,992.2489474,111.7947368,96.34105263,4.338263158,3.368421053,2.089473684,95.91368421
3609,3609,58.56269895,25.29473684,994.4442105,111.7263158,96.24,4.328210526,3.368421053,2.084210526,95.35684211
3610,3610,58.52276947,25.28421053,998.8347368,111.5894737,96.03789474,4.308105263,3.368421053,2.073684211,94.24315789
3611,3611,51.69210821,22.79766537,1004.293385,114.1439689,109.463035,5.309447471,3.322957198,2.06614786,123.2169261
3612,3612,51.43964717,22.69111969,1009.511197,113.7027027,111.1505792,5.270455598,3.312741313,2.057915058,122.290695
3613,3613,51.33975111,22.64896074,1011.575828,113.5280985,111.8183218,5.255026944,3.308698999,2.054657429,121.9241955
3614,3614,51.1172189,22.55504587,1016.175076,113.1391437,113.3058104,5.220657492,3.29969419,2.047400612,121.1077676
3615,3615,104.8406857,43.87142857,760.9285714,144.2428571,83.08528571,9.247428571,4.557142857,2.857142857,173.3871429
3616,3616,57.27283077,24.84615385,1000.976923,113.6153846,109.2384615,5.904153846,3.384615385,2.076923077,114.5284615
3617,3617,57.21683923,24.83461538,1000.875385,113.5230769,109.1646154,5.951461538,3.384615385,2.076923077,115.4284615
3618,3618,57.29399231,24.85769231,1002.832308,113.5,107.8723077,5.837807692,3.384615385,2.076923077,112.44
3619,3619,57.18397308,24.81153846,1001.139615,113.6153846,108.0534615,5.912230769,3.384615385,2.088461538,115.0707692
3620,3620,57.2196061,24.82307692,1001.128077,113.5461538,108.6073077,5.939923077,3.384615385,2.1,115.3938462
3621,3621,57.34410385,24.86923077,999.0580769,113.5,108.2057692,5.8175,3.384615385,2.088461538,114.0207692
